qty,unit_price,product_photos_qty,customers,month,volume,lag_price,weekend_ratio,competitive_price_index,freight_ratio,ratings_ratio,competitive_weight_index,competitive_Namelenght_index,competitive_Descriptionlenght_index,holiday_month
-1.0504431583279599,-0.7733541786075167,-0.15121459472728355,0.10285368553098546,-0.3979341450327146,-1.313480651761056,-0.7686862750930546,-1.1561695418541988,-2.105962316851985,1.1901416019232058,-0.1802000112760403,-0.6808262100114851,-2.37455772313798,-0.7966228907196097,-0.3885143449429057
-0.9176410181041142,-0.7733541786075167,-0.15121459472728355,0.25587990058928095,-0.08268761455225239,-1.313480651761056,-0.767560493606729,-0.7706668424911978,-2.0480812835441715,-1.11569251203963,-0.1802000112760403,-0.6803104416643565,-2.3595301923212237,-0.7948543085153428,-0.3885143449429057
-0.7184378077683456,-0.7733541786075167,-0.15121459472728355,2.627786233992861,0.23255891592820988,-1.313480651761056,-0.767560493606729,1.7351007033683064,-2.009493928005629,-0.6162527189257458,-0.1802000112760403,-0.6799498231452258,-2.3490231382542244,-0.7936177388440667,-0.3885143449429057
-0.8512399479921914,-0.7733541786075167,-0.15121459472728355,1.3653199597619232,0.5478054464086722,-1.313480651761056,-0.767560493606729,-1.1561695418541988,-1.956530890783874,-0.5302802674954613,-0.1802000112760403,-0.6794313121913016,-2.3339156982914995,-0.7918397521744064,-0.3885143449429057
-0.984042088216037,-0.7733541786075167,-0.15121459472728355,-0.011915975762736139,0.8630519768891344,-1.313480651761056,-0.767560493606729,0.7231561175404296,-1.6081729830885756,-1.1965105687486979,-0.1802000112760403,-0.675152571521489,-2.2092494452527727,-0.7771678463712866,-0.3885143449429057
-0.9176410181041142,-0.7733541786075167,-0.15121459472728355,-0.16494219082103162,1.1782985073695966,-1.313480651761056,-0.767560493606729,0.28946558075705514,-0.47516420340433824,-0.6004914138736264,0.3979838385128091,-0.6147295703010692,-0.4487526680938353,-0.5699759058775945,-0.3885143449429057
-0.3864324572087313,-0.9015752961697183,-0.15121459472728355,1.6331158361139404,1.4935450378500588,-1.313480651761056,-0.767560493606729,-0.7706668424911978,-0.52743253046954,0.1110920648809419,0.3979838385128091,-0.5922550645173189,0.20606907530478685,-0.4929102790315338,2.57390753524675
-0.7184378077683456,-0.9143974078786086,-0.15121459472728355,-0.5092511747021965,1.8087915683305211,-1.313480651761056,-0.889554269256774,1.7351007033683064,-0.5190402964563822,-0.28789896640745055,0.3979838385128091,-0.5889871635177752,0.3012832993845226,-0.48170456703840103,2.57390753524675
0.14477610368665145,-0.9143974078786086,-0.15121459472728355,0.2941364543538548,-1.6589202669545637,-1.313480651761056,-0.9017536467767473,-1.1561695418541988,-0.5037188465028597,-0.16464897804043446,0.3979838385128091,-0.5881893567564863,0.324528358446072,-0.47896886825363805,-0.3885143449429057
0.07837503357472861,-0.9143974078786086,-0.15121459472728355,0.2941364543538548,-1.3436737364741016,-1.313480651761056,-0.9017536467767473,0.08294627752687458,-0.5037188465028597,-0.550399742888395,0.3979838385128091,-0.5881893567564863,0.324528358446072,-0.47896886825363805,-0.3885143449429057
0.011973963462805761,-0.9143974078786086,-0.15121459472728355,-0.43273806717304875,-1.0284272059936395,-1.313480651761056,-0.9017536467767473,0.28946558075705514,-0.5037188465028597,-0.23986967751788738,0.3979838385128091,-0.5881893567564863,0.324528358446072,-0.47896886825363805,-0.3885143449429057
