qty,unit_price,product_photos_qty,customers,month,volume,lag_price,weekend_ratio,competitive_price_index,freight_ratio,ratings_ratio,competitive_weight_index,competitive_Namelenght_index,competitive_Descriptionlenght_index,holiday_month
0.2562954411949561,-1.1205008353486614,0.912870929175277,-0.4774889271924961,0.04040426943046597,,-0.9841835388713479,1.5341126322449004,2.0185873175002847e-17,1.0233953651428682,1.103044738271662,1.832613073310477,0.8201126886689522,-0.4327651881247139,-0.47140452079103173
1.5759443086243046,-1.1205008353486614,0.912870929175277,0.8956818438186037,0.33670224525388304,,-0.9761816242422693,-1.499313586874056,2.0185873175002847e-17,0.18553144559771712,1.103044738271662,1.832613073310477,0.8201126886689522,-0.4327651881247139,-0.47140452079103173
-0.22357687423389785,-1.1205008353486614,0.912870929175277,-0.2028547729902761,0.6330002210773001,,-0.9761816242422693,0.4724134555532657,2.0185873175002847e-17,0.3838288779003478,1.103044738271662,1.832613073310477,0.8201126886689522,-0.4327651881247139,-0.47140452079103173
2.0558166240531586,-0.8624572245209243,0.912870929175277,1.238974536571379,0.9292981969007171,,-0.9761816242422693,0.017399522685423642,2.3256272896504857,0.4601447282393911,1.103044738271662,1.496778661819033,0.5140855458799589,-0.5294395214643822,-0.47140452079103173
2.0558166240531586,-0.3979787237744376,0.912870929175277,1.9942184606274838,1.2255961727241345,,-0.7132615726012062,-1.094856757658195,2.0185873175002847e-17,0.016824538924984873,1.103044738271662,0.8350010248161333,-0.08895545433871159,-0.7199408807272243,2.121320343559643
0.6161996777665967,-0.3979787237744376,0.912870929175277,0.6897062281669388,1.5218941485475515,,-0.24000547836698624,1.5341126322449004,2.0185873175002847e-17,-0.37640927447678285,1.103044738271662,0.8350010248161333,-0.08895545433871159,-0.7199408807272243,2.121320343559643
-0.7034491896627518,0.8585814702676903,0.912870929175277,-0.9580986970463811,-1.4410856096866194,,1.0322989476566007,-0.19927377868021778,2.0185873175002847e-17,1.9476168575173187,1.103044738271662,-0.22733902950025134,-1.0570066139829926,-1.0257493774651485,-0.47140452079103173
-0.5834811108055383,0.8585814702676903,0.912870929175277,-0.4774889271924961,-1.1447876338632024,,1.0403008622856793,0.017399522685423642,-0.6446032131238153,1.946716806636681,1.103044738271662,-0.23538267092433343,-1.0643363351741568,-1.028064844986309,-0.47140452079103173
-0.4635130319483249,1.2602319613120703,0.912870929175277,-0.4774889271924961,-0.8484896580397853,,1.0403008622856793,0.4724134555532657,2.2750701983155133,-1.1656974012857448,1.103044738271662,-0.43945296641556525,-1.2502941980981541,-1.0868091519899605,-0.47140452079103173
-0.9433853473771788,1.4397405600121749,0.912870929175277,-1.164074312698046,-0.5521916822163683,,1.4495416394872658,-1.499313586874056,2.0185873175002847e-17,0.020814504474705276,0.011166932108491201,-0.559870541668001,-1.3600240090857343,-1.1214729279806626,-0.47140452079103173
-1.0633534262343924,1.4397405600121749,0.912870929175277,-1.2327328512486009,-0.25589370639295117,,1.6324425448375377,0.4724134555532657,2.0185873175002847e-17,0.020814504474705276,0.011166932108491201,-0.559870541668001,-1.3600240090857343,-1.1214729279806626,-0.47140452079103173
-1.183321505091606,1.4397405600121749,0.912870929175277,-1.301391389799156,0.04040426943046597,,1.6324425448375377,0.017399522685423642,2.0185873175002847e-17,0.020814504474710598,0.011166932108491201,-0.559870541668001,-1.3600240090857343,-1.1214729279806626,-0.47140452079103173
-1.183321505091606,-1.1205008353486614,-1.0954451150103326,-0.4774889271924961,0.04040426943046597,,-0.9841835388713479,1.5341126322449004,2.0185873175002847e-17,-1.0255417439259922,-1.1080078192087692,0.06149023359225875,1.5117949713921741,1.6626809253977342,-0.47140452079103173
0.016359283480529122,-1.1205008353486614,-1.0954451150103326,0.8956818438186037,0.33670224525388304,,-0.9761816242422693,-1.499313586874056,2.0185873175002847e-17,-0.14504243159599878,-1.1080078192087692,0.06149023359225875,1.5117949713921741,1.6626809253977342,-0.47140452079103173
-0.22357687423389785,-1.1205008353486614,-1.0954451150103326,-0.2028547729902761,0.6330002210773001,,-0.9761816242422693,0.4724134555532657,2.0185873175002847e-17,-0.3477833839066533,-1.1080078192087692,0.06149023359225875,1.5117949713921741,1.6626809253977342,-0.47140452079103173
0.13632736233774262,-1.000080482896057,-1.0954451150103326,1.238974536571379,0.9292981969007171,,-0.9761816242422693,0.017399522685423642,-2.3256272896504857,-0.4267201561578172,-1.1080078192087692,-0.11615751456735353,1.2342855921167537,1.480884515145167,-0.47140452079103173
1.455976229767091,-0.3979787237744376,-1.0954451150103326,1.9942184606274838,1.2255961727241345,,-0.8534855993962607,-1.094856757658195,2.0185873175002847e-17,0.024803805827278376,-1.1080078192087692,-0.6035844654039706,0.4728599508119869,0.982074533929784,2.121320343559643
0.7361677566238102,-0.3979787237744376,-1.0954451150103326,0.6897062281669388,1.5218941485475515,,-0.24000547836698624,1.5341126322449004,2.0185873175002847e-17,0.4115614628742844,-1.1080078192087692,-0.6035844654039706,0.4728599508119869,0.982074533929784,2.121320343559643
-0.10360879537668437,-6.799618466363629e-05,-1.0954451150103326,-0.7521230813947161,-1.7373835855100364,,-0.24000547836698624,-1.499313586874056,2.0185873175002847e-17,0.020814504474705276,0.011166932108491201,-0.8732083794023692,0.051671583457743725,0.7061540103602123,-0.47140452079103173
-1.183321505091606,0.8585814702676903,-1.0954451150103326,-0.9580986970463811,-1.4410856096866194,,0.16542486230623046,-0.19927377868021778,2.0185873175002847e-17,-2.0744519828338297,-1.1080078192087692,-1.31181116828156,-0.6334842316386193,0.25730839666090416,-0.47140452079103173
-0.4635130319483249,0.8967270471380545,-1.0954451150103326,-0.4774889271924961,-1.1447876338632024,,1.0403008622856793,0.017399522685423642,0.6446032131238153,-2.073387708664132,-1.1080078192087692,-1.32253602351367,-0.6502378800755665,0.24633308061060352,-0.47140452079103173
