qty,unit_price,product_photos_qty,customers,month,volume,lag_price,weekend_ratio,competitive_price_index,freight_ratio,ratings_ratio,competitive_weight_index,competitive_Namelenght_index,competitive_Descriptionlenght_index,holiday_month
-0.85965114,0.56625079,-1.483239697,0.077124952,-1.034615151,-0.036399086,0.551889367,0.220266472,0.729970644,2.475257939,-0.653296448,2.120740558,-1.239258119,-0.493649402,-0.377964473
-0.85965114,0.56625079,-1.483239697,0.011626054,-0.717491733,-0.036399086,0.551889367,0.63288235,0.729970644,5.464854204,-0.653296448,2.120740558,-1.239258119,-0.493649402,-0.377964473
-0.85965114,-0.547003097,0.674199862,-1.219753227,-0.717491733,1.299286426,-0.555994638,2.054114818,-0.606915585,-0.66035244,-0.274212288,-0.753278893,0.075013364,-0.696303942,-0.377964473
-0.85965114,-0.547003097,0.674199862,-0.997056974,-0.400368315,1.299286426,-0.554648485,-1.155119787,-0.606915585,-1.101763136,0.101839198,-0.753278893,0.075013364,-0.696303942,-0.377964473
-0.67527556,-0.547003097,0.674199862,-0.47306579,0.233878521,1.299286426,-0.555994638,1.595652732,-0.606915585,-0.521123969,0.483956031,-0.753278893,0.075013364,-0.696303942,-0.377964473
-0.552358507,-0.547003097,0.674199862,0.037825614,0.551001939,1.299286426,-0.554648485,-1.155119787,-0.606915585,-0.790658329,0.483956031,-0.753278893,0.075013364,-0.696303942,-0.377964473
-0.613817034,-0.547003097,0.674199862,0.064025173,0.868125357,1.299286426,-0.554648485,0.63288235,-0.606915585,-0.658916386,0.483956031,-0.753278893,0.075013364,-0.696303942,-0.377964473
-0.245065875,-0.547003097,0.674199862,0.47011834,1.185248775,1.299286426,-0.554648485,0.220266472,-0.606915585,-0.871115776,0.483956031,-0.753278893,0.075013364,-0.696303942,-0.377964473
0.308060864,-0.779344812,0.674199862,2.9983758,1.502372193,1.299286426,-0.554648485,-0.788350118,-0.662494036,-0.750379088,0.483956031,-0.674817306,0.623426226,-0.643253747,2.645751311
-0.306524401,-0.62615578,0.674199862,0.967909964,1.81949561,1.299286426,-0.785588529,1.595652732,-0.562841546,-0.605177302,0.483956031,-0.702337516,0.431071754,-0.661860974,2.645751311
-0.245065875,-0.81786779,0.674199862,0.352220324,-1.668861987,1.299286426,-0.633323656,-1.155119787,-0.606915585,-0.286658967,0.483956031,-0.62687817,0.958500237,-0.610840682,-0.377964473
-0.429441454,-0.777238086,0.674199862,0.653515254,-1.351738569,1.299286426,-0.823879106,0.023782721,-0.584230189,-0.926596289,0.483956031,-0.637349026,0.885313441,-0.617920337,-0.377964473
-0.736734087,-0.709521913,0.674199862,0.077124952,-1.034615151,1.299286426,-0.783494513,0.220266472,-0.606915585,-0.597264157,0.483956031,-0.683066692,0.565766555,-0.6488314,-0.377964473
-0.429441454,-0.709521913,0.674199862,0.011626054,-0.717491733,1.299286426,-0.716186858,0.63288235,-0.606915585,-0.194373421,0.483956031,-0.683066692,0.565766555,-0.6488314,-0.377964473
-0.367982928,-0.736608382,0.674199862,-0.106271962,-0.400368315,1.299286426,-0.716186858,-1.155119787,-0.620942673,-0.212841527,0.483956031,-0.676408855,0.612301977,-0.644329841,-0.377964473
-0.613817034,-0.81786779,0.674199862,-0.682662264,-0.083244897,1.299286426,-0.74310992,0.63288235,-0.606915585,-0.590778552,0.483956031,-0.62687817,0.958500237,-0.610840682,-0.377964473
-0.552358507,-0.81786779,0.674199862,-0.735061382,0.233878521,1.299286426,-0.823879106,0.220266472,-0.607010199,-0.987278201,0.483956031,-0.626928737,0.958146795,-0.610874872,-0.377964473
-0.490899981,-0.81786779,0.674199862,-0.839859619,0.551001939,1.299286426,-0.823879106,-1.155119787,-0.607010199,-0.901525645,0.483956031,-0.626928737,0.958146795,-0.610874872,-0.377964473
-0.122148821,-0.547003097,0.674199862,-0.47306579,0.233878521,-0.02149373,-0.555994638,1.595652732,-0.606915585,-0.716087147,-0.653296448,-0.805840528,0.075013364,-0.662337969,-0.377964473
0.492436444,-0.547003097,0.674199862,0.037825614,0.551001939,-0.02149373,-0.554648485,-1.155119787,-0.606915585,-0.653792348,-0.653296448,-0.805840528,0.075013364,-0.662337969,-0.377964473
-0.122148821,-0.547003097,0.674199862,0.064025173,0.868125357,-0.02149373,-0.554648485,0.63288235,-0.606915585,-0.698840658,-0.653296448,-0.805840528,0.075013364,-0.662337969,-0.377964473
1.291397289,-0.547003097,0.674199862,0.47011834,1.185248775,-0.02149373,-0.554648485,0.220266472,-0.606915585,-0.713556606,-0.653296448,-0.805840528,0.075013364,-0.662337969,-0.377964473
3.319528664,-0.712617509,0.674199862,2.9983758,1.502372193,-0.02149373,-0.554648485,-0.788350118,-0.592570286,-0.569341942,-0.653296448,-0.733917406,0.623426226,-0.605062536,2.645751311
1.783065501,-0.659411945,0.674199862,0.967909964,1.81949561,-0.02149373,-0.719263779,1.595652732,-0.597690787,-0.671121514,-0.653296448,-0.759144265,0.431071754,-0.625151755,2.645751311
1.475772868,-0.81786779,0.674199862,0.352220324,-1.668861987,-0.02149373,-0.666379193,-1.155119787,-0.606915585,-0.72196206,-0.653296448,-0.689973198,0.958500237,-0.5700679,-0.377964473
2.028899607,-0.805485404,0.674199862,0.653515254,-1.351738569,-0.02149373,-0.823879106,0.023782721,-0.613830642,-0.596611615,-0.653296448,-0.699571482,0.885313441,-0.577711421,-0.377964473
0.676812023,-0.709521913,0.674199862,0.077124952,-1.034615151,-0.02149373,-0.811571421,0.220266472,-0.606915585,-0.753733992,-0.653296448,-0.741479343,0.565766555,-0.611084428,-0.377964473
0.799729076,-0.709521913,0.674199862,0.011626054,-0.717491733,-0.02149373,-0.716186858,0.63288235,-0.606915585,-0.240658016,-0.653296448,-0.741479343,0.565766555,-0.611084428,-0.377964473
0.615353497,-0.732331571,0.674199862,-0.106271962,-0.400368315,-0.02149373,-0.716186858,-1.155119787,-0.616460989,-0.597793362,-0.653296448,-0.735376326,0.612301977,-0.606224337,-0.377964473
0.000768232,-0.81786779,0.674199862,-0.682662264,-0.083244897,-0.02149373,-0.73885891,0.63288235,-0.606915585,-0.605962847,-0.653296448,-0.689973198,0.958500237,-0.5700679,-0.377964473
-0.736734087,-0.81786779,0.674199862,-0.735061382,0.233878521,-0.02149373,-0.823879106,0.220266472,-0.607010199,-0.987278201,-0.653296448,-0.690019551,0.958146795,-0.570104813,-0.377964473
-0.552358507,-0.81786779,0.674199862,-0.839859619,0.551001939,-0.02149373,-0.823879106,-1.155119787,-0.607010199,-0.53904687,-0.653296448,-0.690019551,0.958146795,-0.570104813,-0.377964473
-0.736734087,-0.547003097,0.674199862,-0.997056974,-0.400368315,1.299286426,-0.555994638,-1.155119787,-0.606915585,-0.53649523,0.101839198,-0.770799438,0.229701066,-0.693787944,-0.377964473
-0.736734087,-0.547003097,0.674199862,-1.10185521,-0.083244897,1.299286426,-0.554648485,-0.788350118,-0.606915585,-0.698931968,0.101839198,-0.770799438,0.229701066,-0.693787944,-0.377964473
0.246602338,-0.547003097,0.674199862,-0.47306579,0.233878521,1.299286426,-0.554648485,1.595652732,-0.606915585,-0.654519827,0.483956031,-0.770799438,0.229701066,-0.693787944,-0.377964473
0.73827055,-0.547003097,0.674199862,0.037825614,0.551001939,1.299286426,-0.554648485,-1.155119787,-0.606915585,-0.682024511,0.483956031,-0.770799438,0.229701066,-0.693787944,-0.377964473
0.123685285,-0.547003097,0.674199862,0.064025173,0.868125357,1.299286426,-0.554648485,0.63288235,-0.606915585,-0.6564782,0.483956031,-0.770799438,0.229701066,-0.693787944,-0.377964473
0.984104656,-0.547003097,0.674199862,0.47011834,1.185248775,1.299286426,-0.554648485,0.220266472,-0.606915585,-0.652216199,0.483956031,-0.770799438,0.229701066,-0.693787944,-0.377964473
4.425782141,-0.716340085,0.674199862,2.9983758,1.502372193,1.299286426,-0.554648485,-0.788350118,-0.596471185,-0.745582795,0.483956031,-0.694517339,0.797356484,-0.640424768,2.645751311
1.045563182,-0.668215047,0.674199862,0.967909964,1.81949561,1.299286426,-0.722963897,1.595652732,-0.606915585,-0.519849918,0.483956031,-0.721273099,0.598252732,-0.659141772,2.645751311
0.861187603,-0.81786779,0.674199862,0.352220324,-1.668861987,1.299286426,-0.675129188,-1.155119787,-0.606915585,-0.774737382,0.483956031,-0.647909846,1.144187478,-0.607820476,-0.377964473
1.291397289,-0.790781321,0.674199862,0.653515254,-1.351738569,1.299286426,-0.823879106,0.023782721,-0.598422187,-0.656540845,0.483956031,-0.658089845,1.068432724,-0.614941899,-0.377964473
1.229938762,-0.709521913,0.674199862,0.077124952,-1.034615151,1.299286426,-0.796956044,0.220266472,-0.606915585,-0.563433641,0.483956031,-0.702537576,0.737673666,-0.646035328,-0.377964473
-0.122148821,-0.709521913,0.674199862,0.011626054,-0.717491733,1.299286426,-0.716186858,0.63288235,-0.606915585,-0.203331771,0.483956031,-0.702537576,0.737673666,-0.646035328,-0.377964473
0.861187603,-0.714681241,0.674199862,-0.106271962,-0.400368315,1.299286426,-0.716186858,-1.155119787,-0.597965152,-0.539127496,0.483956031,-0.696064679,0.78584191,-0.641507211,-0.377964473
-0.552358507,-0.81786779,0.674199862,-0.682662264,-0.083244897,1.299286426,-0.72131506,0.63288235,-0.606915585,-0.582687194,0.483956031,-0.647909846,1.144187478,-0.607820476,-0.377964473
-0.060690295,-0.81786779,0.674199862,-0.735061382,0.233878521,1.299286426,-0.823879106,0.220266472,-0.607010199,-0.374556483,0.483956031,-0.647959008,1.143821634,-0.607854867,-0.377964473
-0.306524401,-0.81786779,0.674199862,-0.839859619,0.551001939,1.299286426,-0.823879106,-1.155119787,-0.607010199,-0.348433373,0.483956031,-0.647959008,1.143821634,-0.607854867,-0.377964473
-0.67527556,-0.547003097,0.674199862,-0.997056974,-0.400368315,-0.02149373,-0.555994638,-1.155119787,-0.606915585,-0.796487935,-0.653296448,-0.840881617,-0.002330487,-0.684981951,-0.377964473
-0.85965114,-0.547003097,0.674199862,-1.10185521,-0.083244897,-0.02149373,-0.554648485,-0.788350118,-0.606915585,-0.62282712,-0.653296448,-0.840881617,-0.002330487,-0.684981951,-0.377964473
-0.060690295,-0.547003097,0.674199862,-0.47306579,0.233878521,-0.02149373,-0.554648485,1.595652732,-0.606915585,-0.610450346,-0.653296448,-0.840881617,-0.002330487,-0.684981951,-0.377964473
1.475772868,-0.547003097,0.674199862,0.037825614,0.551001939,-0.02149373,-0.554648485,-1.155119787,-0.606915585,-0.645240461,-0.653296448,-0.840881617,-0.002330487,-0.684981951,-0.377964473
1.352855815,-0.547003097,0.674199862,0.064025173,0.868125357,-0.02149373,-0.554648485,0.63288235,-0.606915585,-0.625738463,-0.653296448,-0.840881617,-0.002330487,-0.684981951,-0.377964473
1.475772868,-0.547003097,0.674199862,0.47011834,1.185248775,-0.02149373,-0.554648485,0.220266472,-0.606915585,-0.615284516,-0.653296448,-0.840881617,-0.002330487,-0.684981951,-0.377964473
4.671616247,-0.749963517,0.674199862,2.9983758,1.502372193,-0.02149373,-0.554648485,-0.788350118,-0.631705285,-0.666132584,-0.653296448,-0.773317472,0.536461097,-0.630523343,2.645751311
2.213275186,-0.67701815,0.674199862,0.967909964,1.81949561,-0.02149373,-0.756384485,1.595652732,-0.616140384,-0.790085889,-0.653296448,-0.797015431,0.347481264,-0.649624567,2.645751311
-0.183607348,-0.81786779,0.674199862,0.352220324,-1.668861987,-0.02149373,-0.683879183,-1.155119787,-0.606915585,-0.484357879,-0.653296448,-0.73203655,0.865656616,-0.597249755,-0.377964473
1.475772868,-0.800392649,0.674199862,0.653515254,-1.351738569,-0.02149373,-0.823879106,0.023782721,-0.608493927,-0.727904861,-0.653296448,-0.74105312,0.7937538,-0.604517365,-0.377964473
0.984104656,-0.709521913,0.674199862,0.077124952,-1.034615151,-0.02149373,-0.806509389,0.220266472,-0.606915585,-0.663889688,-0.653296448,-0.78042111,0.479812999,-0.636249076,-0.377964473
1.905982554,-0.709521913,0.674199862,0.011626054,-0.717491733,-0.02149373,-0.716186858,0.63288235,-0.606915585,-1.537067533,-0.653296448,-0.78042111,0.479812999,-0.636249076,-0.377964473
2.520567819,-0.722654747,0.674199862,-0.106271962,-0.400368315,-0.02149373,-0.716186858,-1.155119787,-0.606320614,-0.844136463,-0.653296448,-0.774687973,0.52553201,-0.631628006,-0.377964473
-0.183607348,-0.81786779,0.674199862,-0.682662264,-0.083244897,-0.02149373,-0.729240464,0.63288235,-0.606915585,-0.79240728,-0.653296448,-0.73203655,0.865656616,-0.597249755,-0.377964473
-0.552358507,-0.817596926,0.674199862,-0.735061382,0.233878521,-0.02149373,-0.823879106,0.220266472,-0.606726359,-0.619222636,-0.653296448,-0.732080093,0.865309375,-0.597284852,-0.377964473
-0.552358507,-0.817596926,0.674199862,-0.839859619,0.551001939,-0.02149373,-0.823609876,-1.155119787,-0.606726359,-1.093577078,-0.653296448,-0.732080093,0.865309375,-0.597284852,-0.377964473
-0.85965114,2.705810999,0.674199862,-1.403150141,-1.351738569,-1.242904846,2.67719589,0.023782721,-0.606915585,-0.66035244,-0.274212288,-0.491910407,-3.484174553,-0.206743267,-0.377964473
-0.736734087,2.705810999,0.674199862,-1.219753227,-0.717491733,-1.242904846,2.67719589,2.054114818,-0.606915585,-0.66035244,-0.274212288,-0.491910407,-3.484174553,-0.206743267,-0.377964473
-0.798192613,2.705810999,0.674199862,0.064025173,0.868125357,-1.242904846,2.67719589,0.63288235,2.80171854,0.168264621,0.483956031,1.296624842,-1.781239054,1.629736257,-0.377964473
-0.552358507,2.705810999,0.674199862,0.47011834,1.185248775,-1.242904846,2.678542043,0.220266472,2.80171854,0.852108468,0.483956031,1.296624842,-1.781239054,1.629736257,-0.377964473
-0.122148821,2.705810999,0.674199862,2.9983758,1.502372193,-1.242904846,2.678542043,-0.788350118,2.989611702,1.422984181,0.483956031,1.630086589,-1.463736871,1.972136929,2.645751311
0.000768232,2.814156876,0.674199862,0.967909964,1.81949561,-1.242904846,2.678542043,1.595652732,3.042272909,1.721850689,0.483956031,1.513125696,-1.575099987,1.852040729,2.645751311
-0.060690295,2.918826732,0.674199862,0.352220324,-1.668861987,-1.242904846,2.786234291,-1.155119787,3.30877836,1.028972051,0.483956031,1.833827918,-1.269746655,2.181339838,-0.377964473
-0.183607348,2.678995394,0.674199862,0.653515254,-1.351738569,-1.242904846,2.890272695,0.023782721,3.037567749,1.725628305,0.483956031,1.789326779,-1.312117957,2.135645782,-0.377964473
-0.122148821,2.574816667,0.674199862,0.077124952,-1.034615151,-1.242904846,2.651888212,0.220266472,2.834753146,1.821225933,0.483956031,1.595026699,-1.497118786,1.936137207,-0.377964473
-0.245065875,2.678995394,0.674199862,0.011626054,-0.717491733,-1.242904846,2.548337974,0.63288235,2.943922362,0.658227973,0.483956031,1.595026699,-1.497118786,1.936137207,-0.377964473
-0.736734087,2.678995394,0.674199862,-0.106271962,-0.400368315,-1.242904846,2.651888212,-1.155119787,2.95827927,0.662149571,0.483956031,1.623322504,-1.470177226,1.965191522,-0.377964473
-0.306524401,2.137266008,0.674199862,-0.682662264,-0.083244897,-1.242904846,2.651888212,0.63288235,2.48977842,1.383658315,0.483956031,1.833827918,-1.269746655,2.181339838,-0.377964473
-0.429441454,1.595536623,0.674199862,-0.735061382,0.233878521,-1.242904846,2.113426969,0.220266472,1.922003879,0.390500003,0.483956031,1.833613008,-1.269951279,2.181119167,-0.377964473
-0.490899981,1.595536623,0.674199862,-0.839859619,0.551001939,-1.242904846,1.574965727,-1.155119787,1.922003879,1.369400248,0.483956031,1.833613008,-1.269951279,2.181119167,-0.377964473
-0.736734087,-0.547003097,0.674199862,-1.219753227,-0.717491733,-0.02149373,-0.555994638,2.054114818,-0.606915585,-0.66035244,-0.274212288,-0.858402162,0.152357215,-0.695045943,-0.377964473
-0.490899981,-0.547003097,0.674199862,-0.997056974,-0.400368315,-0.02149373,-0.554648485,-1.155119787,-0.606915585,-0.980265431,-1.420710722,-0.858402162,0.152357215,-0.695045943,-0.377964473
-0.67527556,-0.547003097,0.674199862,-1.10185521,-0.083244897,-0.02149373,-0.554648485,-0.788350118,-0.606915585,-0.679507671,-1.420710722,-0.858402162,0.152357215,-0.695045943,-0.377964473
0.246602338,-0.547003097,0.674199862,-0.47306579,0.233878521,-0.02149373,-0.554648485,1.595652732,-0.606915585,-0.661457673,-1.790548927,-0.858402162,0.152357215,-0.695045943,-0.377964473
0.369519391,-0.547003097,0.674199862,0.037825614,0.551001939,-0.02149373,-0.554648485,-1.155119787,-0.606915585,-0.594090938,-1.790548927,-0.858402162,0.152357215,-0.695045943,-0.377964473
0.492436444,-0.547003097,0.674199862,0.064025173,0.868125357,-0.02149373,-0.554648485,0.63288235,-0.606915585,-0.506432779,-1.790548927,-0.858402162,0.152357215,-0.695045943,-0.377964473
0.246602338,-0.547003097,0.674199862,0.47011834,1.185248775,-0.02149373,-0.554648485,0.220266472,-0.606915585,-0.641614156,-1.790548927,-0.858402162,0.152357215,-0.695045943,-0.377964473
4.118489509,-0.723631134,0.674199862,2.9983758,1.502372193,-0.02149373,-0.554648485,-0.788350118,-0.604111498,-0.606815379,-1.790548927,-0.793017506,0.710391355,-0.641839258,2.645751311
1.537231395,-0.658844003,0.674199862,0.967909964,1.81949561,-0.02149373,-0.73021096,1.595652732,-0.597095638,-0.651376986,-1.790548927,-0.815951014,0.514662243,-0.660501373,2.645751311
0.615353497,-0.81786779,0.674199862,0.352220324,-1.668861987,-0.02149373,-0.665814677,-1.155119787,-0.606915585,-0.622778183,-1.790548927,-0.753068226,1.051343857,-0.609330579,-0.377964473
1.783065501,-0.787395512,0.674199862,0.653515254,-1.351738569,-0.02149373,-0.823879106,0.023782721,-0.594874187,-0.753696771,-1.790548927,-0.761793939,0.976873083,-0.616431118,-0.377964473
0.615353497,-0.709521913,0.674199862,0.077124952,-1.034615151,-0.02149373,-0.793590661,0.220266472,-0.606915585,-0.737549313,-1.790548927,-0.799891994,0.65172011,-0.647433364,-0.377964473
0.308060864,-0.709521913,0.674199862,0.011626054,-0.717491733,-0.02149373,-0.716186858,0.63288235,-0.606915585,-0.100430971,-1.790548927,-0.799891994,0.65172011,-0.647433364,-0.377964473
0.123685285,-0.745637205,0.674199862,-0.106271962,-0.400368315,-0.02149373,-0.716186858,-1.155119787,-0.630404005,-0.442016707,-1.790548927,-0.794343797,0.699071943,-0.642918526,-0.377964473
-0.429441454,-0.81786779,0.674199862,-0.682662264,-0.083244897,-0.02149373,-0.752084274,0.63288235,-0.606915585,-0.17492125,-1.790548927,-0.753068226,1.051343857,-0.609330579,-0.377964473
-0.367982928,-0.81786779,0.674199862,-0.735061382,0.233878521,-0.02149373,-0.823879106,0.220266472,-0.607010199,-0.649298509,-1.790548927,-0.753110365,1.050984215,-0.60936487,-0.377964473
-0.490899981,-0.81786779,0.674199862,-0.839859619,0.551001939,-0.02149373,-0.823879106,-1.155119787,-0.607010199,-0.473381861,-1.790548927,-0.753110365,1.050984215,-0.60936487,-0.377964473
-0.85965114,0.538893456,-1.483239697,-1.403150141,-1.351738569,-1.242904846,0.523350921,0.023782721,-0.606915585,-0.66035244,-0.274212288,-0.114019942,-2.155906931,0.303830949,-0.377964473
-0.245065875,0.538893456,-1.483239697,-1.167354108,-1.034615151,-1.242904846,0.524697075,-1.155119787,-0.606915585,-0.66035244,-0.274212288,-0.114019942,-2.155906931,0.303830949,-0.377964473
-0.429441454,0.448605225,-1.483239697,-1.219753227,-0.717491733,-1.242904846,0.524697075,2.054114818,-0.606915585,-0.66035244,-0.274212288,-0.070222357,-2.080806776,0.353029024,-0.377964473
-0.798192613,0.809758149,-1.483239697,-0.997056974,-0.400368315,-1.242904846,0.434953534,-1.155119787,0.340920667,-0.27840447,-0.653296448,0.414149989,-1.250248685,0.897127217,-0.377964473
-0.798192613,1.080622842,-1.483239697,-1.10185521,-0.083244897,-1.242904846,0.793927696,-0.788350118,0.53014731,0.034444481,-0.653296448,0.382076937,-1.305244667,0.861099376,-0.377964473
-0.798192613,1.080893706,-1.483239697,-0.47306579,0.233878521,-1.242904846,1.063158317,1.595652732,1.098962597,1.071832517,-0.653296448,0.73596741,-0.698425144,1.258626544,-0.377964473
-0.67527556,0.654281815,-1.483239697,0.064025173,0.868125357,-1.242904846,0.638043166,0.63288235,0.651914654,0.676958823,-0.653296448,0.73596741,-0.698425144,1.258626544,-0.377964473
-0.183607348,0.338561929,-1.483239697,0.47011834,1.185248775,-1.242904846,0.639389319,0.220266472,0.321070792,0.387139111,-0.653296448,0.73596741,-0.698425144,1.258626544,-0.377964473
0.369519391,0.268028763,-1.483239697,2.9983758,1.502372193,-1.242904846,0.325574107,-0.788350118,0.435052028,1.774254875,-0.653296448,0.999685524,-0.246225064,1.554862592,2.645751311
-0.060690295,0.268028763,-1.483239697,0.967909964,1.81949561,-1.242904846,0.255466454,1.595652732,0.374177249,1.328355855,-0.653296448,0.907187039,-0.404833138,1.450958521,2.645751311
-0.183607348,1.171136794,-1.483239697,0.352220324,-1.668861987,-1.242904846,0.255466454,-1.155119787,1.477368576,1.081128765,-0.653296448,1.160814287,0.030064032,1.735859442,-0.377964473
-0.060690295,1.080893706,-1.483239697,0.653515254,-1.351738569,-1.242904846,1.153126217,0.023782721,1.362911963,0.560443688,-0.653296448,1.125620576,-0.030282975,1.696326147,-0.377964473
-0.552358507,0.900317244,-1.483239697,0.077124952,-1.034615151,-1.242904846,1.063427547,0.220266472,1.080039932,1.343217099,-0.653296448,0.971958421,-0.293769004,1.52371658,-0.377964473
-0.490899981,0.810029014,-1.483239697,0.011626054,-0.717491733,-1.242904846,0.883940466,0.63288235,0.985426611,1.934801871,-0.653296448,0.971958421,-0.293769004,1.52371658,-0.377964473
-0.429441454,0.810029014,-1.483239697,-0.106271962,-0.400368315,-1.242904846,0.794196926,-1.155119787,0.99978352,2.321562997,-0.653296448,0.994336149,-0.255397691,1.548853608,-0.377964473
-0.306524401,0.448605225,-1.483239697,-0.682662264,-0.083244897,-1.242904846,0.794196926,0.63288235,0.720225472,0.536437009,-0.653296448,1.160814287,0.030064032,1.735859442,-0.377964473
-0.613817034,0.538893456,-1.483239697,-0.735061382,0.233878521,-1.242904846,0.434953534,0.220266472,0.81474418,0.171324161,-0.653296448,1.160644326,0.029772597,1.735668523,-0.377964473
-0.798192613,0.538893456,-1.483239697,-0.839859619,0.551001939,-1.242904846,0.524697075,-1.155119787,0.81474418,0.174250848,-0.653296448,1.160644326,0.029772597,1.735668523,-0.377964473
-0.613817034,-0.547003097,0.674199862,-1.219753227,-0.717491733,1.299286426,-0.555994638,2.054114818,-0.606915585,-0.66035244,-0.274212288,-0.735758349,0.229701066,-0.693787944,-0.377964473
-0.798192613,-0.547003097,0.674199862,-0.997056974,-0.400368315,1.299286426,-0.554648485,-1.155119787,-0.606915585,-0.88989852,0.844988564,-0.735758349,0.229701066,-0.693787944,-0.377964473
-0.613817034,-0.547003097,0.674199862,-1.10185521,-0.083244897,1.299286426,-0.554648485,-0.788350118,-0.606915585,-0.714668965,0.844988564,-0.735758349,0.229701066,-0.693787944,-0.377964473
0.000768232,-0.547003097,0.674199862,-0.47306579,0.233878521,1.299286426,-0.554648485,1.595652732,-0.606915585,-0.50326277,1.62120851,-0.735758349,0.229701066,-0.693787944,-0.377964473
0.246602338,-0.547003097,0.674199862,0.037825614,0.551001939,1.299286426,-0.554648485,-1.155119787,-0.606915585,-0.80200406,1.62120851,-0.735758349,0.229701066,-0.693787944,-0.377964473
1.168480236,-0.547003097,0.674199862,0.064025173,0.868125357,1.299286426,-0.554648485,0.63288235,-0.606915585,-0.418923742,1.62120851,-0.735758349,0.229701066,-0.693787944,-0.377964473
-0.122148821,-0.547003097,0.674199862,0.47011834,1.185248775,1.299286426,-0.554648485,0.220266472,-0.606915585,-0.543398485,1.62120851,-0.735758349,0.229701066,-0.693787944,-0.377964473
-0.367982928,-0.694624355,0.674199862,2.9983758,1.502372193,1.299286426,-0.554648485,-0.788350118,-0.573715203,1.627707188,1.62120851,-0.655117273,0.797356484,-0.640424768,2.645751311
-0.85965114,-0.81786779,0.674199862,0.967909964,1.81949561,1.299286426,-0.701379174,1.595652732,-0.763737165,-0.613304659,1.62120851,-0.683401933,0.598252732,-0.659141772,2.645751311
-0.85965114,-0.81786779,0.674199862,0.352220324,-1.668861987,1.299286426,-0.823879106,-1.155119787,-0.606915585,0.816163577,1.62120851,-0.605846494,1.144187478,-0.607820476,-0.377964473
-0.67527556,-0.781752498,0.674199862,0.653515254,-1.351738569,1.299286426,-0.823879106,0.023782721,-0.588960855,0.60154176,1.62120851,-0.616608207,1.068432724,-0.614941899,-0.377964473
-0.798192613,-0.709521913,0.674199862,0.077124952,-1.034615151,1.299286426,-0.78798169,0.220266472,-0.606915585,2.155694112,1.62120851,-0.663595808,0.737673666,-0.646035328,-0.377964473
-0.798192613,-0.709521913,0.674199862,0.011626054,-0.717491733,1.299286426,-0.716186858,0.63288235,-0.606915585,1.156240261,1.62120851,-0.663595808,0.737673666,-0.646035328,-0.377964473
-0.67527556,-0.81786779,0.674199862,-0.106271962,-0.400368315,1.299286426,-0.716186858,-1.155119787,-0.706094662,0.312595605,1.62120851,-0.656753032,0.78584191,-0.641507211,-0.377964473
